org_code,place_name,postcode,country,search_name
L104H,Victoria Memorial Cottage Hospital,G65 9AG,Scotland,"Victoria Memorial Cottage Hospital, G65 9AG"
L105H,Wester Moffat Hospital,ML6 8LW,Scotland,"Wester Moffat Hospital, ML6 8LW"
L106H,University Hospital Monklands,ML6 0JS,Scotland,"University Hospital Monklands, ML6 0JS"
L203H,Cleland Hospital,ML1 5NR,Scotland,"Cleland Hospital, ML1 5NR"
L204H,Hartwoodhill Hospital,ML7 4LA,Scotland,"Hartwoodhill Hospital, ML7 4LA"
L206H,Kello Hospital,ML12 6AF,Scotland,"Kello Hospital, ML12 6AF"
L207H,Lady Home Cottage Hospital,ML11 0RH,Scotland,"Lady Home Cottage Hospital, ML11 0RH"
L209H,Lockhart Hospital,ML11 7RX,Scotland,"Lockhart Hospital, ML11 7RX"
L211H,Roadmeetings Hospital,ML8 4PS,Scotland,"Roadmeetings Hospital, ML8 4PS"
L213H,Strathclyde Hospital,ML1 3BW,Scotland,"Strathclyde Hospital, ML1 3BW"
L216H,Kirklands Hospital,G71 8BB,Scotland,"Kirklands Hospital, G71 8BB"
L218H,Airbles Road Centre,ML1 2TJ,Scotland,"Airbles Road Centre, ML1 2TJ"
L302H,University Hospital Hairmyres,G75 8RG,Scotland,"University Hospital Hairmyres, G75 8RG"
L304H,Stonehouse Hospital,ML9 3NT,Scotland,"Stonehouse Hospital, ML9 3NT"
L305H,Udston Hospital,ML3 9LA,Scotland,"Udston Hospital, ML3 9LA"
L306H,Coathill House,ML5 5EA,Scotland,"Coathill House, ML5 5EA"
L307H,Beckford Lodge,ML3 0AZ,Scotland,"Beckford Lodge, ML3 0AZ"
L308H,University Hospital Wishaw,ML2 0DP,Scotland,"University Hospital Wishaw, ML2 0DP"
L395E,Red Deer Centre/Day Hospital,G75 8NH,Scotland,"Red Deer Centre/Day Hospital, G75 8NH"
S102H,Belhaven Hospital,EH42 1TR,Scotland,"Belhaven Hospital, EH42 1TR"
S103H,Corstorphine Hospital,EH12 6TT,Scotland,"Corstorphine Hospital, EH12 6TT"
S107H,Edenhall Hospital,EH21 7TZ,Scotland,"Edenhall Hospital, EH21 7TZ"
S108H,Edington Cottage Hospital,EH39 4PU,Scotland,"Edington Cottage Hospital, EH39 4PU"
S109H,Herdmanflat Hospital,EH41 3BU,Scotland,"Herdmanflat Hospital, EH41 3BU"
S113H,Roodlands General Hospital,EH41 3PF,Scotland,"Roodlands General Hospital, EH41 3PF"
S114H,Royal Victoria Hospital,EH4 2DN,Scotland,"Royal Victoria Hospital, EH4 2DN"
S116H,Western General Hospital,EH4 2XU,Scotland,"Western General Hospital, EH4 2XU"
S201H,Astley Ainslie Hospital,EH9 2HL,Scotland,"Astley Ainslie Hospital, EH9 2HL"
S203H,Chalmers Hospital,EH3 9HQ,Scotland,"Chalmers Hospital, EH3 9HQ"
S206H,Edinburgh Dental Institute,EH3 9HA,Scotland,"Edinburgh Dental Institute, EH3 9HA"
S209H,Liberton Hospital,EH16 6UB,Scotland,"Liberton Hospital, EH16 6UB"
S217H,Royal Edinburgh Hospital,EH10 5HF,Scotland,"Royal Edinburgh Hospital, EH10 5HF"
S225H,Royal Hospital For Sick Children (Edinburgh),EH9 1LF,Scotland,"Royal Hospital For Sick Children (Edinburgh), EH9 1LF"
S232H,Cambridge Street Day Centre,EH1 2DY,Scotland,"Cambridge Street Day Centre, EH1 2DY"
S234H,William Fraser Centre,EH10 5HF,Scotland,"William Fraser Centre, EH10 5HF"
S235H,The Islay Centre,EH10 5HF,Scotland,"The Islay Centre, EH10 5HF"
S240H,Glencorse Day Centre,EH26 0QZ,Scotland,"Glencorse Day Centre, EH26 0QZ"
S241H,Bonnyrigg Day Centre,EH22 4RT,Scotland,"Bonnyrigg Day Centre, EH22 4RT"
S243H,Ballenden House,EH8 9HL,Scotland,"Ballenden House, EH8 9HL"
S305H,St Michael's Hospital,EH49 6QS,Scotland,"St Michael's Hospital, EH49 6QS"
S306H,Tippethill Hospital,EH48 3BQ,Scotland,"Tippethill Hospital, EH48 3BQ"
S307H,Whitburn Day Hospital,EH47 0SD,Scotland,"Whitburn Day Hospital, EH47 0SD"
S308H,St John's Hospital,EH54 6PP,Scotland,"St John's Hospital, EH54 6PP"
S309H,Inchkeith House,EH6 8NP,Scotland,"Inchkeith House, EH6 8NP"
S310H,Ferryfield House,EH5 2HF,Scotland,"Ferryfield House, EH5 2HF"
S311H,Bathgate House Day Hospital,EH48 4PJ,Scotland,"Bathgate House Day Hospital, EH48 4PJ"
S312H,Learning Disabilities Service Healthcare Houses,EH10 5EZ,Scotland,"Learning Disabilities Service Healthcare Houses, EH10 5EZ"
S313H,Ellen's Glen House,EH16 6FF,Scotland,"Ellen's Glen House, EH16 6FF"
S314H,Royal Infirmary Of Edinburgh At Little France,EH16 4SA,Scotland,"Royal Infirmary Of Edinburgh At Little France, EH16 4SA"
S315H,Findlay House,EH6 7LG,Scotland,"Findlay House, EH6 7LG"
S316H,Princess Alexandra Eye Pavilion,EH3 9HA,Scotland,"Princess Alexandra Eye Pavilion, EH3 9HA"
S317H,Whitburn House,EH47 0DD,Scotland,"Whitburn House, EH47 0DD"
S318H,Midlothian Community Hospital,EH22 3ND,Scotland,"Midlothian Community Hospital, EH22 3ND"
S319H,Royal Hospital For Children And Young People,EH16 4TJ,Scotland,"Royal Hospital For Children And Young People, EH16 4TJ"
S320H,East Lothian Community Hospital,EH41 3PF,Scotland,"East Lothian Community Hospital, EH41 3PF"
D101H,State Hospital,ML11 8RP,Scotland,"State Hospital, ML11 8RP"
D102H,Golden Jubilee National Hospital,G81 4DY,Scotland,"Golden Jubilee National Hospital, G81 4DY"
R101H,Balfour Hospital,KW15 1BH,Scotland,"Balfour Hospital, KW15 1BH"
R103H,The Balfour,KW15 1NZ,Scotland,"The Balfour, KW15 1NZ"
Z102H,Gilbert Bain Hospital,ZE1 0TB,Scotland,"Gilbert Bain Hospital, ZE1 0TB"
T101H,Ninewells Hospital,DD1 9SY,Scotland,"Ninewells Hospital, DD1 9SY"
T104H,Kings Cross Hospital,DD3 8EA,Scotland,"Kings Cross Hospital, DD3 8EA"
T107H,Royal Victoria Hospital,DD2 1SP,Scotland,"Royal Victoria Hospital, DD2 1SP"
T113H,Dundee Dental Hospital,DD1 4HR,Scotland,"Dundee Dental Hospital, DD1 4HR"
T115H,Strathmartine Hospital,DD3 0PG,Scotland,"Strathmartine Hospital, DD3 0PG"
T116H,Armitstead Child Development Centre,DD3 8EA,Scotland,"Armitstead Child Development Centre, DD3 8EA"
T120H,Hawkhill Day Hospital,DD1 5LB,Scotland,"Hawkhill Day Hospital, DD1 5LB"
T121H,Dundonald Centre,DD3 7PY,Scotland,"Dundonald Centre, DD3 7PY"
T122H,Dudhope House (Young Persons Unit),DD3 6HH,Scotland,"Dudhope House (Young Persons Unit), DD3 6HH"
T123H,Royal Victoria Day Hospital,DD2 1SP,Scotland,"Royal Victoria Day Hospital, DD2 1SP"
T202H,Perth Royal Infirmary,PH1 1NX,Scotland,"Perth Royal Infirmary, PH1 1NX"
T205H,St Margaret's Hospital,PH3 1JH,Scotland,"St Margaret's Hospital, PH3 1JH"
T207H,Aberfeldy Cottage Hospital,PH15 2DH,Scotland,"Aberfeldy Cottage Hospital, PH15 2DH"
T209H,Blairgowrie & Rattray Cottage Hospital,PH10 6EE,Scotland,"Blairgowrie & Rattray Cottage Hospital, PH10 6EE"
T215H,Murray Royal Hospital,PH2 7BH,Scotland,"Murray Royal Hospital, PH2 7BH"
T221H,Scone Day Hospital,PH2 6LE,Scotland,"Scone Day Hospital, PH2 6LE"
T304H,Arbroath Infirmary,DD11 2AT,Scotland,"Arbroath Infirmary, DD11 2AT"
T305H,Brechin Infirmary,DD9 7AN,Scotland,"Brechin Infirmary, DD9 7AN"
T309H,Little Cairnie Hospital,DD11 3RA,Scotland,"Little Cairnie Hospital, DD11 3RA"
T310H,Montrose Royal Infirmary,DD10 8AJ,Scotland,"Montrose Royal Infirmary, DD10 8AJ"
T312H,Stracathro Hospital,DD9 7QA,Scotland,"Stracathro Hospital, DD9 7QA"
T313H,Whitehills Hospital,DD8 3DY,Scotland,"Whitehills Hospital, DD8 3DY"
T314H,Gowanlea,DD11 5DX,Scotland,"Gowanlea, DD11 5DX"
T316H,Crieff Community Hospital,PH7 3HR,Scotland,"Crieff Community Hospital, PH7 3HR"
T317H,Carseview Centre,DD2 1NH,Scotland,"Carseview Centre, DD2 1NH"
